flyid,name,waterGRN_175Hz
720575940629778554,,0.03333333333333333
720575940629810748,,3.3333333333333335
720575940629852866,water_L_12,171.86666666666667
720575940629888530,,103.6
720575940630166583,,55.13333333333333
720575940630291767,,1.3666666666666667
720575940630347628,,36.733333333333334
720575940630553415,water_L_13,175.63333333333333
720575940630579574,,7.066666666666666
720575940630689644,,36.766666666666666
720575940630781433,,0.43333333333333335
720575940630820919,,7.866666666666666
720575940630865724,,4.033333333333333
720575940630868793,,4.3
720575940630931999,,0.36666666666666664
720575940630996055,,22.266666666666666
720575940631243279,,14.133333333333333
720575940631283267,,2.2
720575940631309866,,37.833333333333336
720575940631349335,,15.4
720575940631662648,,0.9333333333333333
720575940631703608,,8.433333333333334
720575940631898285,water_L_14,172.53333333333333
720575940631918649,,1.2333333333333334
720575940631959097,,13.066666666666666
720575940631994728,,0.03333333333333333
720575940631997032,,0.13333333333333333
720575940632030008,,3.8
720575940632047890,,0.03333333333333333
720575940632118156,,0.03333333333333333
720575940632159519,,1.8333333333333333
720575940632252743,,2.2
720575940632274914,,0.16666666666666666
720575940632365905,,9.933333333333334
720575940632602532,,0.03333333333333333
720575940632648612,,102.96666666666667
720575940632722771,,6.566666666666666
720575940632877869,,75.66666666666667
720575940632962786,,0.3
720575940633116256,,0.36666666666666664
720575940633170969,,75.83333333333333
720575940633185567,,3.466666666666667
720575940633277209,,25.7
720575940633356883,,18.233333333333334
720575940633518176,,12.6
720575940633612698,,7.8
720575940633674135,,13.7
720575940634093337,,22.8
720575940634428058,,0.36666666666666664
720575940634645600,,0.03333333333333333
720575940634756203,,0.16666666666666666
720575940634796536,water_L_15,174.16666666666666
720575940635055039,,0.6
720575940635172191,water_L_16,173.86666666666667
720575940635578303,,0.6
720575940635839077,,8.133333333333333
720575940636053678,,29.533333333333335
720575940636165624,,0.03333333333333333
720575940636346487,,20.033333333333335
720575940636809646,,0.9
720575940636828334,,8.333333333333334
720575940637144944,,0.2
720575940637763135,,45.36666666666667
720575940638088262,,0.36666666666666664
720575940638103349,,29.366666666666667
720575940638181092,,0.03333333333333333
720575940639198397,,0.5666666666666667
720575940639198653,,8.7
720575940639274147,,124.06666666666666
720575940639285949,,7.766666666666667
720575940639425112,,1.8666666666666667
720575940639785379,,0.03333333333333333
720575940640032600,,15.833333333333334
720575940641366517,,94.1
720575940641480949,,4.1
720575940642335373,,0.26666666666666666
720575940643867296,,0.06666666666666667
720575940644438551,,0.03333333333333333
720575940644653348,,3.2
720575940644758308,,1.8333333333333333
720575940644965399,water_L_17,169.16666666666666
720575940644968215,,2.0
720575940645045527,,0.06666666666666667
720575940645047831,,3.566666666666667
720575940645352814,,0.16666666666666666
720575940645521262,,5.766666666666667
720575940645528430,,0.7333333333333333
720575940647029044,,1.3
720575940647033396,,0.03333333333333333
720575940647228468,,0.7
720575940647518340,,0.9
720575940649829241,,2.566666666666667
720575940652580086,,37.733333333333334
720575940655013025,,1.8333333333333333
720575940655014049,,94.66666666666667
720575940660219265,,18.066666666666666
720575940660229505,,1.3
720575940660292225,water_L_18,169.76666666666668
